a_fortiori_Adv False 	a fortiori 	if you are wrong then, a fortiori, so am I 	if you are wrong then, [MASK], so am I
smoulder_1_N False 	smoulder 	the smoulder suddenly became a blaze 	the [MASK] suddenly became a blaze
smoulder_2_V False 	smoulder 	a smoldering fire 	a smoldering fire
smudge_2_N False 	smudge 	he had a smudge on his cheek 	he had a [MASK] on his cheek
smug_A False 	smug 	a smug glow of self congratulation 	a glow [MASK] of self congratulation
smuggle_V2 False 	smuggle 	she smuggled cigarettes across the border 	she [MASK] cigarettes across the border
smut_1_V2 False 	smut 	this line in the play smuts the entire act 	this line in the play [MASK] the entire act
smut_3_V2 False 	smut 	the corn [UseVC] [V2_V] smut [UseVC] [V2_V] smut and couldn't be eaten 	the corn [UseVC] [V2_V] [MASK] [UseVC] [V2_V] [MASK] and couldn't be eaten
smutty_1_A False 	smutty 	smutty jokes 	jokes [MASK]
snaffle_2_V2 False 	snaffle 	snaffle a horse 	[MASK] a horse
snag_2_N False 	snag 	a snag can provide food and a habitat for insects and birds 	a [MASK] can provide food and a habitat for insects and birds
snag_3_N False 	snag 	she had snags in her stockings 	she had [MASK] in her stockings
snag_1_V2 False 	snag 	I snagged my stocking 	I [MASK] my stocking
snag_2_V2 False 	snag 	snag a bargain 	[MASK] a bargain
snake_2_V False 	snake 	the river snakes through the valley 	the river [MASK] through the valley
snake_3_V False 	snake 	the army snaked through the jungle 	the army [MASK] through the jungle
snaky_A False 	snaky 	snaky ridges in the sand 	ridges [MASK] in the sand
snap_2_N False 	snap 	a cold snap in the middle of May 	a cold [MASK] in the middle of May
snap_5_N False 	snap 	servants appeared at the snap of his fingers 	servants appeared at the [MASK] of his fingers
snap_6_N False 	snap 	he can hear the snap of a twig 	he can hear the [MASK] of a twig
snap_8_N False 	snap 	the waistband had lost its snap 	the waistband had lost its [MASK]
snap_10_N False 	snap 	children can manage snaps better than buttons 	children can manage [MASK] better than buttons
snap_12_N False 	snap 	he gave his fingers a snap 	he gave his fingers a [MASK]
snap_13_N False 	snap 	the quarterback fumbled the snap 	the quarterback fumbled the [MASK]
snap_1_V2 False 	snap 	the sale clerk snapped a reply at the angry customer 	the sale clerk [MASK] a reply at the angry customer
snap_2_V False 	snap 	the rope snapped 	the rope [MASK]
snap_3_V False 	snap 	the pipe snapped 	the pipe [MASK]
snap_4_V2 False 	snap 	his arm was snapped forward 	his arm was [MASK] forward
snap_5_V False 	snap 	the lock snapped shut 	the lock snapped shut
snap_6_V False 	snap 	his fingers snapped 	his fingers [MASK]
snap_7_V False 	snap 	bullets snapped past us 	bullets [MASK] past us
snap_9_V2 False 	snap 	snap a football 	[MASK] a football
snap_10_V2 False 	snap 	snap your fingers 	[MASK] your fingers
snap_11_V False 	snap 	when her baby died, she snapped 	when her baby died, she [MASK]
snap_12_V False 	snap 	he snapped indignantly 	he [MASK] indignantly
snap_13_V2 False 	snap 	she snapped a picture of the president 	she [MASK] a picture of the president
snap_back_V False 	snap back 	after the surgery, the patient snapped back in a days [few_A] 	after the surgery, the patient [MASK] in a days [few_A]
snap_up_V2 False 	snap up 	I snapped up all the good buys during the garage sale 	I [MASK] all the good buys during the garage sale
snappish_A False 	snappish 	a snappish tone of voice 	a tone [MASK] of voice
snappy_2_A False 	snappy 	snappy conversation 	conversation [MASK]
snappy_3_A False 	snappy 	snappy weather 	weather [MASK]
snappy_5_A False 	snappy 	a snappy pace 	a pace [MASK]
snapshot_N False 	snapshot 	my snapshots haven't been developed yet 	my [MASK] haven't been developed yet
snare_1_N False 	snare 	it was all a snare and delusion 	it was all a [MASK] and delusion
snare_2_V2 False 	snare 	the car salesman had snared three potential customers 	the car salesman had [MASK] three potential customers
snarl_1_V False 	snarl 	the guard snarled at us 	the guard [MASK] at us
snarl_2_V False 	snarl 	bullets snarled past us 	bullets [MASK] past us
snatch_1_N False 	snatch 	overheard snatches of their conversation 	overheard [MASK] of their conversation
snatch_2_V False 	snatch 	the cat snatched at the butterflies 	the cat [MASK] at the butterflies
snatch_1_V2 False 	snatch 	before I could stop him the dog snatched the ham bone 	before I could stop him the dog [MASK] the ham bone
snatcherMasc_1_N False 	snatcher 	a purse snatcher 	a purse [MASK]
snazzy_A False 	snazzy 	a snazzy outfit 	an outfit [MASK]
sneak_1_V False 	sneak 	? 	?
sneak_2_V2 False 	sneak 	sneak a look 	[MASK] a look
sneak_2_V2 False 	sneak 	sneak a cigarette 	[MASK] a cigarette
sneakingly_Adv False 	sneakingly 	I always felt sneakingly that I wanted to be a concert pianist 	I always felt [MASK] that I wanted to be a concert pianist
sneer_1_V False 	sneer 	she sneered her contempt 	she [MASK] her contempt
sneer_2_V False 	sneer 	she sneered in order to play the song on the piano at efforts of her little sister 	she [MASK] in order to play the song on the piano at efforts of her little sister
sneeringly_Adv False 	sneeringly 	? 	?
sneeze_V False 	sneeze 	pepper makes me sneeze 	pepper makes me [MASK]
snide_A False 	snide 	makes many a sharp comparison [but_Adv] never a mean or snide one 	makes many a sharp comparison [but_Adv] never a mean or [MASK] one
sniff_1_V2 False 	sniff 	sniff the perfume 	[MASK] the perfume
sniffle_2_V False 	sniffle 	the sick student was sniffling in the back row 	the sick student was [MASK] in the back row
sniffy_A False 	sniffy 	very sniffy about breaches of etiquette 	very [MASK] about breaches of etiquette
snit_N False 	snit 	he was in a snit 	he was in a [MASK]
snitch_1_V2 False 	snitch 	someone snitched my wallet! 	someone [MASK] my wallet!
snivel_3_V False 	snivel 	? 	?
snootiness_N False 	snootiness 	he disliked his snootiness of neighbours 	he disliked his [MASK] of neighbours
snore_V False 	snore 	she complained that her husband snores 	she complained that her husband [MASK]
snort_1_V2 False 	snort 	she snorted her disapproval of the proposed bridegroom 	she [MASK] her disapproval of the proposed bridegroom
snort_2_V False 	snort 	the critic snorted contemptuously 	the critic [MASK] contemptuously
snort_3_V False 	snort 	the addict was snorting cocaine almost every day 	the addict was snorting cocaine almost every day
snorter_2_N False 	snorter 	the problem was a real snorter 	the problem was a real [MASK]
snorter_3_N False 	snorter 	a snorter of a sermon 	a [MASK] of a sermon
snorter_3_N False 	snorter 	the storm wasn't long but it was a snorter 	the storm wasn't long but it was a [MASK]
snot_nosed_2_A False 	snot-nosed 	a house full of snot-nosed kids 	a house full of kids [MASK]
snotty_1_A False 	snotty 	? 	?
snotty_2_A False 	snotty 	a snotty nose 	a nose [MASK]
snow_1_V False 	snow 	it was snowing all night 	it was snowing all night
snow_clad_A False 	snow-clad 	snow-clad hills 	hills [MASK]
snow_covered_A False 	snow-covered 	snow-covered roads 	roads [MASK]
snowy_2_A False 	snowy 	a long snowy winter 	a long winter [MASK]
snub_A False 	snub 	a snub nose 	a nose [MASK]
snub_2_N False 	snub 	the snub was clearly intentional 	the [MASK] was clearly intentional
snub_2_V2 False 	snub 	she snubbed his proposal 	she [MASK] his proposal
snuff_V2 False 	snuff 	snuff coke 	[MASK] coke
snuff_out_1_V2 False 	snuff out 	the Nazis snuffed out the life of many Jewish children 	the Nazis [MASK] the life of many Jewish children
snug_1_A False 	snug 	a snug harbour 	a harbour [MASK]
snug_1_A False 	snug 	a snug hide-out 	a hide-out [MASK]
snug_3_A False 	snug 	a snug house 	a house [MASK]
snug_3_A False 	snug 	a snug little sailboat 	a little sailboat [MASK]
snug_4_A False 	snug 	snug in bed 	in bed [MASK]
snug_4_A False 	snug 	a snug little apartment 	a little apartment [MASK]
snuggle_1_V False 	snuggle 	the children snuggled into their sleeping-bags 	the children [MASK] into their sleeping-bags
so_1_AdA False 	so 	the idea is obvious so 	the idea is obvious so
so_1_AdA False 	so 	? 	?
so_1_Adv False 	so 	I love you so 	I love you [MASK]
so_1_Adv False 	so 	my head aches so! 	my head aches [MASK]!
so_2_Adv False 	so 	he observed the snakes so he could describe their behaviour 	he observed the snakes so he could describe their behaviour
so_2_Adv False 	so 	he stooped down so he could pick up his hat 	he stooped down so he could pick up his hat
so_3_Adv False 	so 	they are happy and I hope that they will remain so 	they are happy and I hope that they will remain [MASK]
so_3_Adv False 	so 	so live your life that old age will bring no regrets 	so live your life that old age will bring no regrets
so_4_Adv False 	so 	I can [go_7_VA] so [far_1_A] with this student [only_1_Adv] 	I can [go_7_VA] so [far_1_A] with this student [only_1_Adv]
so_4_Adv False 	so 	can do only so much in a day 	can do only so much in a day
so_5_Adv False 	so 	I was offended and so was he 	I was offended and [MASK] was he
so_5_Adv False 	so 	worked hard and so did she 	worked hard and [MASK] did she
so_6_Adv False 	so 	hold the brush so 	hold the brush [MASK]
so_7_AdA False 	so 	he was so tired he could hardly stand 	he was so tired he could hardly stand
so_7_AdA False 	so 	so dirty that it smells 	[MASK] dirty that it smells
so_8_Adv False 	so 	and so home and [to_Adv] bed 	and [MASK] home and [to_Adv] bed
so_9_Adv False 	so 	the witness is biased and so can't be trusted 	the witness is biased and so can't be trusted
so_10_Adv False 	so 	he did so do it! 	he did [MASK] do it!
so_called_A False 	so-called 	these so-called experts are no help 	these experts [MASK] are no help
so_so_A False 	so-so 	a so-so golfer 	a golfer [MASK]
so_so_A False 	so-so 	feeling so-so [only_1_Adv] 	feeling [MASKdv] [only_1_Adv]
soak_1_N False 	soak 	a good soak put life back in the wagon 	a good [MASK] put life back in the wagon
soak_1_V False 	soak 	I soaked in the hot tub for a hour 	I [MASK] in the hot tub for a hour
soak_8_V2 False 	soak 	soak the bandage with disinfectant 	[MASK] the bandage with disinfectant
soaking_Adv False 	soaking 	soaking wet 	soaking wet
soapiness_N False 	soapiness 	she could smell the soapiness of hands of the doctor 	she could smell the [MASK] of hands of the doctor
soapy_1_A False 	soapy 	a soapy consistency 	a consistency [MASK]
soapy_2_A False 	soapy 	soapy compliments 	compliments [MASK]
soar_1_V False 	soar 	the dollar soared against the yen 	the dollar [MASK] against the yen
soar_4_V False 	soar 	the stock market soared after the cease-fire was announced 	the stock market [MASK] after the cease-fire was announced
sob_V False 	sob 	he was sobbing inconsolably 	he was [MASK] inconsolably
sobbingly_Adv False 	sobbingly 	sobbingly, the teenager admitted killing the baby 	[MASK], the teenager admitted killing the baby
sober_2_A False 	sober 	as sober as a judge 	as [MASK] as a judge
sober_3_A False 	sober 	sober puritan grey 	puritan grey [MASK]
sober_V2 False 	sober 	a sobering thought 	a sobering thought
sober_up_2_V False 	sober up 	? 	?
sober_up_1_V False 	sober up 	keep him in bed until he sobers up 	keep him in bed until he sobers up
sobersided_A False 	sobersided 	choreography which was sobersided and sententious 	choreography which was [MASK] and sententious
sobersided_A False 	sobersided 	a play with a sobersided social message 	a play with a social message [MASK]
sociable_1_A False 	sociable 	a sociable occasion 	an occasion [MASK]
sociable_1_A False 	sociable 	enjoyed a sociable chat 	enjoyed a chat [MASK]
sociable_1_A False 	sociable 	a sociable conversation 	a conversation [MASK]
sociable_1_A False 	sociable 	Americans are sociable and gregarious 	Americans are [MASK] and gregarious
sociable_2_A False 	sociable 	a sociable gathering 	a gathering [MASK]
social_1_A False 	social 	social institutions 	institutions [MASK]
social_1_A False 	social 	social legislation 	legislation [MASK]
social_2_A False 	social 	a human being is a social animal 	a human being is an animal [MASK]
social_2_A False 	social 	mature social behaviour 	mature behaviour [MASK]
social_3_A False 	social 	made fun of her being so social and high-toned 	made fun of her being so [MASK] and high-toned
social_3_A False 	social 	? 	?
social_4_A False 	social 	a purely social club 	a club purely [MASK]
social_4_A False 	social 	the church has a large social hall 	the church has a large hall [MASK]
social_4_A False 	social 	a social director 	a director [MASK]
social_5_A False 	social 	ants are social insects 	ants are insects [MASK]
social_6_A False 	social 	a social cup of coffee 	a cup of coffee [MASK]
socialistic_A False 	socialistic 	socialistic government 	government [MASK]
sociality_N False 	sociality 	mammals as a class aren't strong on sociality 	mammals as a class aren't strong on [MASK]
socialization_1_N False 	socialization 	the socialization of medical services 	the [MASK] of medical services
socialization_2_N False 	socialization 	there was too much socialization with the enlisted men 	there was too much [MASK] with the enlisted men
socialization_3_N False 	socialization 	the socialization of children to the norms of their culture 	the [MASK] of children to the norms of their culture
socialize_V False 	socialize 	he never socializes with his colleagues 	he never [MASK] with his colleagues
socialize_1_V2 True 	[socialize_1_V2] 	the old man hates [to_Adv] [UseVC] [V2_V] [socialize_1_V2] [UseVC] [V2_V] [socialize_1_V2] 	the old man hates [to_Adv] [UseVC] [V2_V] [MASK] [UseVC] [V2_V] [MASK]
socialize_2_V2 False 	socialize 	the children must be socialized properly 	the children must be [MASK] properly
socialize_3_V2 False 	socialize 	children have to be socialized in school 	children have to be [MASK] in school
socialize_4_V2 False 	socialize 	healthcare should be socialized! 	healthcare should be [MASK]!
societal_A False 	societal 	societal evolution 	evolution [MASK]
societal_A False 	societal 	societal forces 	forces [MASK]
society_2_N False 	society 	they formed a small lunch society 	they formed a small lunch [MASK]
society_3_N False 	society 	he enjoyed the society of his friends 	he enjoyed the [MASK] of his friends
sociobiologically_Adv False 	sociobiologically 	explain the behaviour sociobiologically 	explain the behaviour [MASK]
socioeconomic_1_A False 	socioeconomic 	socioeconomic status 	status [MASK]
sociological_A False 	sociological 	sociological studies 	studies [MASK]
socratic_A False 	Socratic 	Socratic teaching 	teaching [MASK]
sod_4_N False 	sod 	the poor sod couldn't buy a drink even 	the poor [MASK] couldn't buy a drink even
tonic_2_N False 	tonic 	in new [england_PN] they call sodas tonics 	in new [england_PN] they call sodas [MASK]
soda_2_N False 	soda 	in new [england_PN] they call sodas tonics 	in new [england_PN] they call [MASK] tonics
sodden_A False 	sodden 	the speaker is sodden collar 	the speaker is collar [MASK]
soft_2_A False 	soft 	he was soft on his children 	he was [MASK] on his children
soft_3_A False 	soft 	soft voices 	voices [MASK]
soft_3_A False 	soft 	soft music 	music [MASK]
soft_4_A False 	soft 	soft hands 	hands [MASK]
soft_6_A False 	soft 	soft targets 	targets [MASK]
soft_10_A False 	soft 	the market for computers is soft 	the market for computers is [MASK]
soft_11_A False 	soft 	soft data 	data [MASK]
soft_11_A False 	soft 	the soft sciences 	the sciences [MASK]
soft_12_A False 	soft 	too soft on the children 	too [MASK] on the children
soft_12_A False 	soft 	they are soft on crime 	they are [MASK] on crime
soft_14_A False 	soft 	[ChunkPhr] [PlusChunk] [Det_Chunk] a [PlusChunk] [AP_Chunk] soft [PlusChunk] [lpar_Chunk] [PlusChunk] [Conj_Chunk] or [PlusChunk] [CN_Sg_Chunk] light [PlusChunk] [rpar_Chunk] [OneChunk] [NP_Acc_Chunk] tapping at the window 	[ChunkPhr] [PlusChunk] [Det_Chunk] a [PlusChunk] [AP_Chunk] [MASK] [PlusChunk] [lpar_Chunk] [PlusChunk] [Conj_Chunk] or [PlusChunk] [CN_Sg_Chunk] light [PlusChunk] [rpar_Chunk] [OneChunk] [NP_Acc_Chunk] tapping at the window
soft_15_A False 	soft 	he was soft too for the army 	he was [MASK] too for the army
soft_17_A False 	soft 	a soft job 	a job [MASK]
soft_18_A False 	soft 	a soft breeze 	a breeze [MASK]
soft_19_A False 	soft 	the moon cast soft shadows 	the moon cast shadows [MASK]
soft_19_A False 	soft 	soft pastel colours 	pastel colours [MASK]
soft_boiled_2_A False 	soft-boiled 	soft-boiled eggs 	eggs [MASK]
soft_hearted_A False 	soft-hearted 	a soft-hearted judge 	a judge [MASK]
soft_pedal_V2 False 	soft-pedal 	? 	?
soft_spoken_A False 	soft-spoken 	she was soft-spoken always 	she was [MASK] always
soften_2_V2 False 	soften 	soften a shock 	[MASK] a shock
soften_6_V2 False 	soften 	this liquid will soften your laundry 	this liquid will [MASK] your laundry
soften_7_V False 	soften 	the bread will soften if you pour some liquid on it 	the bread will [MASK] if you pour some liquid on it
softening_N False 	softening 	refrigeration delayed the softening of the fruit 	refrigeration delayed the [MASK] of the fruit
softening_N False 	softening 	he observed the softening of iron by heat 	he observed the [MASK] of iron by heat
softness_3_N False 	softness 	the climate had the softness of the South of France 	the climate had the [MASK] of the South of France
softness_4_N False 	softness 	orders have recently picked up [after_2_Adv] a period of extreme softness 	orders have recently picked up [after_2_Adv] a period of extreme [MASK]
softness_4_N False 	softness 	he attributes the disappointing results to softness in the economy 	he attributes the disappointing results to [MASK] in the economy
softness_5_N False 	softness 	and in softness [almost_Adv] beyond hearing 	and in [MASK] [almost_Adv] beyond hearing
softness_6_N False 	softness 	the softness of the morning sky 	the [MASK] of the morning sky
softness_7_N False 	softness 	suddenly her gigantic power melted into softness for the baby 	suddenly her gigantic power melted into [MASK] for the baby
softness_9_N False 	softness 	he was shocked by the softness of the atmosphere surrounding the young prince, arising from the superfluity of the femininity which guided him 	he was shocked by the [MASK] of the atmosphere surrounding the young prince, arising from the superfluity of the femininity which guided him
softness_10_N False 	softness 	softness isn't something permitted of good leaders 	[MASK] isn't something permitted of good leaders
software_N False 	software 	the market for software is expected in order to expand 	the market for [MASK] is expected in order to expand
soil_3_N False 	soil 	good agricultural soil 	good agricultural [MASK]
soil_4_N False 	soil 	American troops were stationed on Japanese soil 	American troops were stationed on Japanese [MASK]
soil_V2 False 	soil 	don't soil your clothes when you play outside! 	don't [MASK] your clothes when you play outside!
solar_A False 	solar 	solar eclipse 	eclipse [MASK]
solar_A False 	solar 	solar energy 	energy [MASK]
solder_V2 False 	solder 	solder these two pipes together 	[MASK] these two pipes together
soldierMasc_1_N False 	soldier 	the soldiers stood at attention 	the [MASK] stood at attention
sole_1_A False 	sole 	sole rights of publication 	rights [MASK] of publication
sole_2_A False 	sole 	the sole heir 	the heir [MASK]
sole_2_A False 	sole 	the sole example 	the example [MASK]
sole_V2 False 	sole 	sole the shoes 	[MASK] the shoes
solemn_1_A False 	solemn 	a solemn promise 	a promise [MASK]
solemn_1_A False 	solemn 	the judge was solemn as he pronounced sentence 	the judge was [MASK] as he pronounced sentence
solemn_2_A False 	solemn 	a film with a solemn social message 	a film with a social message [MASK]
solemnize_1_V2 False 	solemnize 	the king solemnized this day of morning 	the king [MASK] this day of morning
solemnize_3_V2 False 	solemnize 	this ceremony solemnized our hearts 	this ceremony [MASK] our hearts
solicit_1_V2 False 	solicit 	? 	?
solicit_1_V2 False 	solicit 	my neighbour keeps soliciting money for different charities 	my neighbour keeps [MASK] money for different charities
solicit_3_V False 	solicit 	he was solicited by a prostitute 	he was solicited by a prostitute
solicit_3_V False 	solicit 	the young man was caught soliciting in the park 	the young man was caught [MASK] in the park
solicit_4_V2 False 	solicit 	he was [accuse_1_V2] of soliciting its colleagues in order to destroy the documents 	he was [accuse_1_V2] of [MASK] its colleagues in order to destroy the documents
solicit_5_V False 	solicit 	she is shy in order to solicit too 	she is shy in order to [MASK] too
solicitation_1_N False 	solicitation 	a solicitation to the king for relief 	a [MASK] to the king for relief
solicitous_1_A False 	solicitous 	solicitous parents 	parents [MASK]
solicitous_1_A False 	solicitous 	solicitous about the future 	[MASK] about the future
solicitous_2_A False 	solicitous 	solicitous about her health 	[MASK] about her health
solicitous_2_A False 	solicitous 	made inquiries about my family solicitous 	made inquiries about my family [MASK]
solid_1_A False 	solid 	solid comfort 	comfort [MASK]
solid_1_A False 	solid 	a solid base [hit_6_V] 	a base [MASK] [hit_6_V]
solid_2_A False 	solid 	ice is water in the solid state 	ice is water in the state [MASK]
solid_3_A False 	solid 	a solid block of wood 	a block [MASK] of wood
solid_4_A False 	solid 	solid gold 	gold [MASK]
solid_4_A False 	solid 	carved out of solid rock 	carved out of rock [MASK]
solid_5_A False 	solid 	a solid line across the page 	a line [MASK] across the page
solid_5_A False 	solid 	solid sheets of water 	sheets [MASK] of water
solid_6_A False 	solid 	good solid food 	good food [MASK]
solid_7_A False 	solid 	a solid foundation 	a foundation [MASK]
solid_8_A False 	solid 	solid ground 	solid ground
solid_9_A False 	solid 	a cube is a solid figure with six sides 	a cube is a figure [MASK] with six sides
solid_10_A False 	solid 	solid blackness 	blackness [MASK]
solid_11_A False 	solid 	the bank is solid and will survive this attack 	the bank is [MASK] and will survive this attack
solid_12_A False 	solid 	work of solid scholarship 	work of scholarship [MASK]
solid_12_A False 	solid 	based on solid facts 	based on facts [MASK]
solid_14_A False 	solid 	solid colour 	colour [MASK]
solid_15_A False 	solid 	a solid voting bloc 	a voting bloc [MASK]
solidify_2_V False 	solidify 	the metal solidified when it [cool_1_V] 	the metal [MASK] when it [cool_1_V]
solidity_3_N False 	solidity 	the solidity of the evidence worked in his favour 	the [MASK] of the evidence worked in his favour
solidness_4_N False 	solidness 	the solidness of her faith gave her enduring hope 	the [MASK] of her faith gave her enduring hope
solitary_1_A False 	solitary 	a man of a solitary disposition 	a man of a disposition [MASK]
solitary_1_A False 	solitary 	a solitary walk 	a walk [MASK]
solitary_2_A False 	solitary 	solitary bees 	bees [MASK]
solitary_3_A False 	solitary 	a solitary traveller 	a traveller [MASK]
solitary_4_A False 	solitary 	a solitary instance of cowardice 	an instance [MASK] of cowardice
solitary_4_A False 	solitary 	a solitary speck in the sky 	a speck [MASK] in the sky
solitary_5_A False 	solitary 	a solitary retreat 	a retreat [MASK]
soliton_N False 	soliton 	soliton waves can [travel_1_V2] long distances with little loss of energy or structure 	[MASK] waves can [travel_1_V2] long distances with little loss of energy or structure
solo_A False 	solo 	a passage for solo clarinet 	a passage for clarinet [MASK]
soluble_2_A False 	soluble 	the puzzle is soluble 	the puzzle is [MASK]
solution_1_N False 	solution 	he used a solution of peroxide and water 	he used a [MASK] of peroxide and water
solution_2_N False 	solution 	they were trying to find a peaceful solution 	they were trying to find a peaceful solution
solution_3_N False 	solution 	the easy solution is to look it up in the handbook 	the easy [MASK] is to look it up in the handbook
solution_5_N False 	solution 	the solution took three hours 	the solution took three hours
solvable_A False 	solvable 	[such_Predet] problems are perfectly solvable 	[such_Predet] problems are perfectly [MASK]
solve_1_V2 False 	solve 	did you solve the problem? 	did you [MASK] the problem?
solve_2_V2 False 	solve 	solve an equation 	[MASK] an equation
solve_2_V2 False 	solve 	? 	?
solve_3_V2 False 	solve 	solve an old debt 	[MASK] an old debt
solvent_1_N False 	solvent 	the solvent doesn't change its state in forming a solution 	the [MASK] doesn't change its state in forming a solution
somali_A False 	Somali 	Somali coffee is excellent 	coffee [MASK] is excellent
somatic_A False 	somatic 	a somatic symptom or somatic illness 	a symptom [MASK] or illness [MASK]
somatogenic_1_A False 	somatogenic 	somatogenic theories of schizophrenia 	theories [MASK] of schizophrenia
somber_1_A False 	somber 	children in somber brown clothes 	children in brown clothes [MASK]
somber_2_A False 	somber 	a suit of somber black 	a suit of black [MASK]
somber_2_A False 	somber 	a somber mood 	a mood [MASK]
someday_Adv False 	someday 	someday you will understand my actions 	[MASK] you will understand my actions
somehow_1_Adv False 	somehow 	they [manage_3_V] somehow 	they [manage_3_V] [MASK]
somehow_1_Adv False 	somehow 	he expected to discover a woman who would love him somehow 	he expected to discover a woman who would love him [MASK]
somehow_2_Adv False 	somehow 	? 	?
somehow_2_Adv False 	somehow 	he had me dead to rights but somehow I [get_away_with_V2] it 	he had me dead to rights but [MASK] I [get_away_with_V2] it
somesthesia_1_N False 	somesthesia 	he [rely_on_V2V] somesthesia warn him of pressure changes 	he [rely_on_V2V] [MASK] warn him of pressure changes
sometime_Adv False 	sometime 	[let_1_N] is get-together sometime 	[let_1_N] is get-together [MASK]
sometime_Adv False 	sometime 	everything has to end sometime 	everything has to end [MASK]
sometime_Adv False 	sometime 	it was sometime in order to be printed later 	it was [MASK] in order to be printed later
sometimes_Adv False 	sometimes 	sometimes she wished she were back in [england_PN] 	[MASK] she wished she were back in [england_PN]
sometimes_Adv False 	sometimes 	sometimes her photography is breathtaking 	[MASK] her photography is breathtaking
sometimes_Adv False 	sometimes 	[ChunkPhr] [PlusChunk] [S_Chunk] sometimes they come for a month [PlusChunk] [semicolon_Chunk] [OneChunk] [Adv_Chunk] at other times for six months 	[ChunkPhr] [PlusChunk] [S_Chunk] [MASK] they come for a month [PlusChunk] [semicolon_Chunk] [OneChunk] [Adv_Chunk] at other times for six months
someway_1_Adv False 	someway 	he tried to make is someway acceptable 	he tried to make is [MASK] acceptable
somewhat_1_Adv False 	somewhat 	his arguments were self contradictory somewhat 	his arguments were self contradictory [MASK]
somewhere_Adv False 	somewhere 	she must be somewhere 	she must be [MASK]
somewhere_N False 	somewhere 	they moved [to_Adv] somewhere in Spain 	they moved [to_Adv] somewhere in Spain
somnolent_A False 	somnolent 	the sound had a somnolent effect 	the sound had an effect [MASK]
son_1_N False 	son 	their son became a famous judge 	their [MASK] became a famous judge
sonar_N False 	sonar 	sonar is an acronym for sound navigation ranging 	[MASK] is an acronym for sound navigation ranging
song_1_N False 	song 	a successful musical must have [at_least_1_AdN] three good songs 	a successful musical must have [at_least_1_AdN] three good [MASK]
song_2_N False 	song 	the song of bullets was in the air 	the [MASK] of bullets was in the air
song_2_N False 	song 	the song of the wind 	the [MASK] of the wind
song_2_N False 	song 	the wheels sang their song as the train rocketed ahead 	the wheels sang their [MASK] as the train rocketed ahead
song_3_N False 	song 	with a shout and a song they marched up to the gates 	with a shout and a [MASK] they marched up to the gates
song_4_N False 	song 	a bird won't learn its song unless it hears it at an early age 	a bird won't learn its [MASK] unless it hears it at an early age
song_5_N False 	song 	he bought it for a song 	he bought it for a [MASK]
sonic_1_A False 	sonic 	a sonic boom 	a boom [MASK]
sonic_2_A False 	sonic 	a sonic wave 	a wave [MASK]
sonorous_A False 	sonorous 	a herald chosen for his sonorous voice 	a herald chosen for his voice [MASK]
soon_AdV False 	soon 	the doctor will soon be here 	the doctor will [MASK] be here
sooner_1_Adv False 	sooner 	cum something sooner, if you [UseVC] [V2_V] can [UseVC] [V2_V] can 	cum something [MASK], if you [UseVC] [V2_V] can [UseVC] [V2_V] can
sooner_2_Adv False 	sooner 	? 	?
soonest_Adv False 	soonest 	? 	?
sooth_N False 	sooth 	in sooth 	in [MASK]
soothe_2_V2 False 	soothe 	the medicine soothes the pain of the inflammation 	the medicine [MASK] the pain of the inflammation
soothing_1_A False 	soothing 	a soothing ointment for her sunburn 	an ointment [MASK] for her sunburn
sooty_2_A False 	sooty 	a sooty chimney 	a chimney [MASK]
sop_2_N False 	sop 	the offer was a sop to my feelings 	the offer was a [MASK] to my feelings
rote_N False 	rote 	rote memorization has been the educator's standard operating procedure for centuries 	[MASK] memorization has been the educator's standard operating procedure for centuries
sop_3_V2 False 	sop 	sop bread into the sauce 	[MASK] bread into the sauce
sophisticated_1_A False 	sophisticated 	sophisticated young socialites 	young socialites [MASK]
sophisticated_1_A False 	sophisticated 	a sophisticated audience 	an audience [MASK]
sophisticated_1_A False 	sophisticated 	a sophisticated lifestyle 	a lifestyle [MASK]
sophisticated_1_A False 	sophisticated 	a sophisticated book 	a book [MASK]
sophisticated_2_A False 	sophisticated 	a sophisticated electronic control system 	an electronic control system [MASK]
sophisticated_3_A False 	sophisticated 	a sophisticated drama 	a drama [MASK]
sophistication_3_N False 	sophistication 	understanding affine transformations requires considerable mathematical sophistication 	understanding affine transformations requires considerable mathematical [MASK]
sophistication_5_N False 	sophistication 	he practiced the art of sophistication upon reason 	he practiced the art of [MASK] upon reason
soppy_1_A False 	soppy 	soppy clothes 	clothes [MASK]
sopranino_A False 	sopranino 	a sopranino recorder 	a recorder [MASK]
soprano_A False 	soprano 	soprano voice 	voice [MASK]
soprano_A False 	soprano 	soprano [sax_1_N] 	[sax_1_N] [MASK]
sordid_1_A False 	sordid 	? 	?
sordid_2_A False 	sordid 	a sordid political campaign 	a political campaign [MASK]
sordid_3_A False 	sordid 	sordid shantytowns 	shantytowns [MASK]
sordid_4_A False 	sordid 	sordid avarice 	avarice [MASK]
sordid_4_A False 	sordid 	sordid material interests 	material interests [MASK]
sore_2_A False 	sore 	it was a sore trial to him 	it was a trial [MASK] to him
sore_3_A False 	sore 	sore over a remark 	sore over a remark
sorrow_1_N False 	sorrow 	he tried to express his sorrow at her loss 	he tried to express his [MASK] at her loss
sorrow_2_N False 	sorrow 	he drank his sorrows in order to drown 	he drank his [MASK] in order to drown
